Wavelength, W/m2 
789.667, 0.0191 
789.989, 0.0167 
790.311, 0.0216 
790.633, 0.0162 
790.955, 0.0225 
791.276, 0.0229 
791.598, 0.0179 
791.92, 0.0188 
792.242, 0.0163 
792.563, 0.0168 
792.885, 0.0198 
793.206, 0.0164 
793.528, 0.0231 
793.849, 0.0186 
794.171, 0.0198 
794.492, 0.0183 
794.813, 0.0190 
795.134, 0.0147 
795.456, 0.0201 
795.777, 0.0204 
796.098, 0.0154 
796.419, 0.0198 
796.74, 0.0197 
797.061, 0.0199 
797.381, 0.0167 
797.702, 0.0187 
798.023, 0.0205 
798.344, 0.0198 
798.664, 0.0192 
798.985, 0.0192 
799.305, 0.0160 
799.626, 0.0214 
799.946, 0.0215 
800.267, 0.0177 
800.587, 0.0197 
800.907, 0.0191 
801.227, 0.0230 
801.548, 0.0219 
801.868, 0.0223 
802.188, 0.0144 
802.508, 0.0214 
802.828, 0.0225 
803.147, 0.0217 
803.467, 0.0196 
803.787, 0.0204 
804.107, 0.0225 
804.426, 0.0224 
804.746, 0.0149 
805.066, 0.0181 
805.385, 0.0211 
805.705, 0.0268 
806.024, 0.0244 
806.343, 0.0212 
806.663, 0.0254 
806.982, 0.0176 
807.301, 0.0216 
807.62, 0.0186 
807.939, 0.0182 
808.258, 0.0211 
808.577, 0.0190 
808.896, 0.0223 
809.215, 0.0205 
809.534, 0.0237 
809.852, 0.0284 
810.171, 0.0271 
810.49, 0.0258 
810.808, 0.0268 
811.127, 0.0218 
811.445, 0.0241 
811.764, 0.0229 
812.082, 0.0268 
812.401, 0.0251 
812.719, 0.0259 
813.037, 0.0216 
813.355, 0.0233 
813.673, 0.0228 
813.991, 0.0275 
814.309, 0.0257 
814.627, 0.0226 
814.945, 0.0239 
815.263, 0.0267 
815.581, 0.0251 
815.899, 0.0228 
816.216, 0.0280 
816.534, 0.0299 
816.851, 0.0262 
817.169, 0.0209 
817.486, 0.0246 
817.804, 0.0197 
818.121, 0.0224 
818.438, 0.0248 
818.756, 0.0203 
819.073, 0.0252 
819.39, 0.0251 
819.707, 0.0245 
820.024, 0.0242 
820.341, 0.0208 
820.658, 0.0224 
820.975, 0.0245 
821.292, 0.0264 
821.608, 0.0286 
821.925, 0.0252 
822.242, 0.0320 
822.558, 0.0286 
822.875, 0.0315 
823.191, 0.0291 
823.508, 0.0247 
823.824, 0.0286 
824.141, 0.0258 
824.457, 0.0354 
824.773, 0.0276 
825.089, 0.0254 
825.405, 0.0251 
825.721, 0.0277 
826.037, 0.0223 
826.353, 0.0299 
826.669, 0.0241 
826.985, 0.0299 
827.301, 0.0237 
827.617, 0.0270 
827.932, 0.0273 
828.248, 0.0313 
828.563, 0.0300 
828.879, 0.0330 
829.194, 0.0270 
829.51, 0.0276 
829.825, 0.0289 
830.14, 0.0270 
830.456, 0.0256 
830.771, 0.0264 
831.086, 0.0296 
831.401, 0.0299 
831.716, 0.0307 
832.031, 0.0289 
832.346, 0.0241 
832.661, 0.0319 
832.976, 0.0328 
833.29, 0.0312 
833.605, 0.0294 
833.92, 0.0280 
834.234, 0.0329 
834.549, 0.0300 
834.863, 0.0226 
835.178, 0.0300 
835.492, 0.0317 
835.806, 0.0298 
836.121, 0.0248 
836.435, 0.0238 
836.749, 0.0319 
837.063, 0.0293 
837.377, 0.0383 
837.691, 0.0268 
838.005, 0.0308 
838.319, 0.0295 
838.633, 0.0301 
838.946, 0.0371 
839.26, 0.0359 
839.574, 0.0316 
839.887, 0.0376 
840.201, 0.0338 
840.514, 0.0332 
840.828, 0.0321 
841.141, 0.0261 
841.455, 0.0383 
841.768, 0.0349 
842.081, 0.0324 
842.394, 0.0323 
842.707, 0.0341 
843.02, 0.0328 
843.333, 0.0334 
843.646, 0.0323 
843.959, 0.0376 
844.272, 0.0333 
844.585, 0.0367 
844.898, 0.0331 
845.21, 0.0369 
845.523, 0.0363 
845.835, 0.0387 
846.148, 0.0369 
846.46, 0.0383 
846.773, 0.0397 
847.085, 0.0314 
847.397, 0.0300 
847.71, 0.0403 
848.022, 0.0397 
848.334, 0.0259 
848.646, 0.0369 
848.958, 0.0378 
849.27, 0.0290 
849.582, 0.0407 
849.894, 0.0369 
850.205, 0.0304 
850.517, 0.0353 
850.829, 0.0293 
851.141, 0.0444 
851.452, 0.0354 
851.764, 0.0388 
852.075, 0.0473 
852.386, 0.0405 
852.698, 0.0390 
853.009, 0.0268 
853.32, 0.0390 
853.632, 0.0392 
853.943, 0.0368 
854.254, 0.0417 
854.565, 0.0416 
854.876, 0.0473 
855.187, 0.0509 
855.497, 0.0426 
855.808, 0.0405 
856.119, 0.0429 
856.43, 0.0437 
856.74, 0.0358 
857.051, 0.0391 
857.361, 0.0376 
857.672, 0.0423 
857.982, 0.0445 
858.293, 0.0400 
858.603, 0.0393 
858.913, 0.0415 
859.223, 0.0452 
859.533, 0.0484 
859.844, 0.0432 
860.154, 0.0404 
860.464, 0.0376 
860.773, 0.0347 
861.083, 0.0424 
861.393, 0.0350 
861.703, 0.0379 
862.013, 0.0390 
862.322, 0.0413 
862.632, 0.0439 
862.941, 0.0478 
863.251, 0.0356 
863.56, 0.0382 
863.869, 0.0500 
864.179, 0.0502 
864.488, 0.0428 
864.797, 0.0424 
865.106, 0.0406 
865.415, 0.0449 
865.724, 0.0426 
866.033, 0.0466 
866.342, 0.0550 
866.651, 0.0496 
866.96, 0.0440 
867.269, 0.0455 
867.577, 0.0509 
867.886, 0.0382 
868.195, 0.0447 
868.503, 0.0480 
868.812, 0.0401 
869.12, 0.0450 
869.428, 0.0483 
869.737, 0.0482 
870.045, 0.0398 
870.353, 0.0386 
870.661, 0.0406 
870.969, 0.0492 
871.277, 0.0550 
871.585, 0.0557 
871.893, 0.0467 
872.201, 0.0594 
872.509, 0.0532 
872.817, 0.0513 
873.124, 0.0494 
873.432, 0.0435 
873.739, 0.0445 
874.047, 0.0567 
874.354, 0.0522 
874.662, 0.0506 
874.969, 0.0430 
875.276, 0.0570 
875.584, 0.0524 
875.891, 0.0507 
876.198, 0.0517 
876.505, 0.0508 
876.812, 0.0568 
877.119, 0.0437 
877.426, 0.0586 
877.733, 0.0578 
878.04, 0.0581 
878.346, 0.0577 
878.653, 0.0573 
878.96, 0.0468 
879.266, 0.0651 
879.573, 0.0575 
879.879, 0.0574 
880.185, 0.0573 
880.492, 0.0690 
880.798, 0.0534 
881.104, 0.0521 
881.411, 0.0744 
881.717, 0.0631 
882.023, 0.0484 
882.329, 0.0733 
882.635, 0.0576 
882.941, 0.0515 
883.246, 0.0682 
883.552, 0.0530 
883.858, 0.0520 
884.164, 0.0607 
884.469, 0.0583 
884.775, 0.0581 
885.08, 0.0531 
885.386, 0.0681 
885.691, 0.0608 
885.996, 0.0579 
886.302, 0.0699 
886.607, 0.0565 
886.912, 0.0577 
887.217, 0.0633 
887.522, 0.0719 
887.827, 0.0735 
888.132, 0.0677 
888.437, 0.0564 
888.742, 0.0752 
889.046, 0.0704 
889.351, 0.0753 
889.656, 0.0676 
889.96, 0.0679 
890.265, 0.0558 
890.569, 0.0569 
890.874, 0.0710 
891.178, 0.0664 
891.483, 0.0791 
891.787, 0.0720 
892.091, 0.0717 
892.395, 0.0678 
892.699, 0.0733 
893.003, 0.0767 
893.307, 0.0734 
893.611, 0.0575 
893.915, 0.0702 
894.219, 0.0626 
894.523, 0.0671 
894.826, 0.0472 
895.13, 0.0733 
895.433, 0.0603 
895.737, 0.0693 
896.04, 0.0679 
896.344, 0.0667 
896.647, 0.0564 
896.95, 0.0805 
897.254, 0.0622 
897.557, 0.0940 
897.86, 0.0760 
898.163, 0.0641 
898.466, 0.0652 
898.769, 0.0638 
899.072, 0.0853 
899.375, 0.0764 
899.677, 0.0745 
899.98, 0.0731 
900.283, 0.0621 
900.585, 0.0832 
900.888, 0.0798 
901.191, 0.0533 
901.493, 0.0705 
901.795, 0.0670 
902.098, 0.0828 
902.4, 0.0793 
902.702, 0.0733 
903.004, 0.0693 
903.306, 0.0701 
903.608, 0.0592 
903.91, 0.0731 
904.212, 0.0818 
904.514, 0.0650 
904.816, 0.0764 
905.118, 0.0632 
905.42, 0.0758 
905.721, 0.0814 
906.023, 0.0730 
906.324, 0.0716 
906.626, 0.0670 
906.927, 0.0737 
907.228, 0.0789 
907.53, 0.0880 
907.831, 0.0873 
908.132, 0.0832 
908.433, 0.0725 
908.734, 0.0829 
909.035, 0.0744 
909.336, 0.0867 
909.637, 0.0768 
909.938, 0.0852 
910.239, 0.0873 
910.54, 0.0843 
910.84, 0.0760 
911.141, 0.0665 
911.441, 0.1037 
911.742, 0.0801 
912.042, 0.0940 
912.343, 0.0973 
912.643, 0.0745 
912.943, 0.0868 
913.244, 0.0843 
913.544, 0.0726 
913.844, 0.0875 
914.144, 0.0801 
914.444, 0.0941 
914.744, 0.0853 
915.044, 0.0809 
915.343, 0.0714 
915.643, 0.0870 
915.943, 0.0908 
916.243, 0.0812 
916.542, 0.0753 
916.842, 0.0732 
917.141, 0.1023 
917.441, 0.0983 
917.74, 0.0963 
918.039, 0.1055 
918.338, 0.0955 
918.638, 0.0867 
918.937, 0.1034 
919.236, 0.0959 
919.535, 0.0917 
919.834, 0.0716 
920.133, 0.0839 
920.431, 0.0845 
920.73, 0.1088 
921.029, 0.0800 
921.328, 0.0955 
921.626, 0.0869 
921.925, 0.0977 
922.223, 0.0961 
922.522, 0.0741 
922.82, 0.1129 
923.118, 0.0857 
923.417, 0.1035 
923.715, 0.0893 
924.013, 0.1060 
924.311, 0.1099 
924.609, 0.1068 
924.907, 0.0880 
925.205, 0.1091 
925.503, 0.1153 
925.801, 0.1035 
926.098, 0.1083 
926.396, 0.1236 
926.694, 0.0977 
926.991, 0.1040 
927.289, 0.0948 
927.586, 0.1196 
927.884, 0.0796 
928.181, 0.1432 
928.478, 0.1408 
928.775, 0.0941 
929.073, 0.1068 
929.37, 0.1025 
929.667, 0.1252 
929.964, 0.1192 
930.261, 0.1310 
930.557, 0.1331 
930.854, 0.1387 
931.151, 0.1244 
931.448, 0.1237 
931.744, 0.1453 
932.041, 0.1428 
932.337, 0.1659 
932.634, 0.1149 
932.93, 0.1533 
933.227, 0.1149 
933.523, 0.1257 
933.819, 0.1405 
934.115, 0.1235 
934.412, 0.1643 
934.708, 0.1504 
935.004, 0.1364 
935.3, 0.1200 
935.595, 0.1343 
935.891, 0.1249 
936.187, 0.1436 
936.483, 0.1341 
936.778, 0.1161 
937.074, 0.1364 
937.369, 0.1541 
937.665, 0.1741 
937.96, 0.1390 
938.256, 0.1432 
938.551, 0.1433 
938.846, 0.1861 
939.141, 0.1548 
939.437, 0.1594 
939.732, 0.1631 
940.027, 0.1586 
940.322, 0.1374 
940.617, 0.1300 
940.911, 0.1902 
941.206, 0.2050 
941.501, 0.1576 
941.796, 0.1430 
942.09, 0.1762 
942.385, 0.1367 
942.679, 0.1901 
942.974, 0.1925 
943.268, 0.1889 
943.562, 0.1815 
943.857, 0.1252 
944.151, 0.1851 
944.445, 0.2061 
944.739, 0.1838 
945.033, 0.1695 
945.327, 0.1818 
945.621, 0.1698 
945.915, 0.2016 
946.208, 0.1994 
946.502, 0.1510 
946.796, 0.2563 
947.089, 0.2311 
947.383, 0.1998 
947.676, 0.1755 
947.97, 0.2147 
948.263, 0.2235 
948.557, 0.2059 
948.85, 0.2369 
949.143, 0.1925 
949.436, 0.1893 
949.729, 0.2043 
950.022, 0.2226 
950.315, 0.2216 
950.608, 0.1662 
950.901, 0.2431 
951.194, 0.2179 
951.487, 0.1928 
951.779, 0.2345 
952.072, 0.2363 
952.364, 0.2222 
952.657, 0.1964 
952.949, 0.2545 
953.242, 0.2166 
953.534, 0.1951 
953.826, 0.2600 
954.118, 0.2624 
954.411, 0.2353 
954.703, 0.2267 
954.995, 0.2236 
955.287, 0.2150 
955.579, 0.2602 
955.87, 0.2735 
956.162, 0.2411 
956.454, 0.2953 
956.746, 0.2287 
957.037, 0.2419 
957.329, 0.2151 
957.62, 0.2646 
957.912, 0.2903 
958.203, 0.2518 
958.494, 0.2601 
958.786, 0.2725 
959.077, 0.2427 
959.368, 0.2003 
959.659, 0.2304 
959.95, 0.2386 
960.241, 0.3173 
960.532, 0.3286 
960.823, 0.3134 
961.114, 0.2845 
961.404, 0.2890 
961.695, 0.3453 
961.986, 0.2995 
962.276, 0.2911 
962.567, 0.2557 
962.857, 0.3381 
963.147, 0.3616 
963.438, 0.2802 
963.728, 0.3259 
964.018, 0.3236 
964.308, 0.3212 
964.598, 0.4042 
964.888, 0.3274 
965.178, 0.3135 
965.468, 0.3183 
965.758, 0.3386 
966.048, 0.3053 
966.338, 0.3492 
966.627, 0.4137 
966.917, 0.4025 
967.206, 0.3244 
967.496, 0.3067 
967.785, 0.3273 
968.075, 0.4234 
968.364, 0.3456 
968.653, 0.3651 
968.942, 0.3629 
969.232, 0.3493 
969.521, 0.4023 
969.81, 0.3299 
970.099, 0.3472 
970.388, 0.4263 
970.676, 0.3997 
970.965, 0.3379 
971.254, 0.3172 
971.543, 0.3534 
971.831, 0.4355 
972.12, 0.5012 
972.408, 0.4622 
972.697, 0.4346 
972.985, 0.4145 
973.273, 0.3905 
973.561, 0.4577 
973.85, 0.4393 
974.138, 0.5058 
974.426, 0.4480 
974.714, 0.4298 
975.002, 0.3988 
975.29, 0.3828 
975.577, 0.4482 
975.865, 0.4277 
976.153, 0.4105 
976.441, 0.3980 
976.728, 0.4721 
977.016, 0.5344 
977.303, 0.4785 
977.59, 0.4935 
977.878, 0.5034 
978.165, 0.4858 
978.452, 0.4948 
978.74, 0.5686 
979.027, 0.5236 
979.314, 0.5539 
979.601, 0.5401 
979.888, 0.4602 
980.174, 0.5952 
980.461, 0.5418 
980.748, 0.5289 
981.035, 0.5478 
981.321, 0.5851 
981.608, 0.4714 
981.894, 0.4834 
982.181, 0.5090 
982.467, 0.5795 
982.754, 0.5748 
983.04, 0.5356 
983.326, 0.5532 
983.612, 0.5700 
983.898, 0.7007 
984.184, 0.5674 
984.47, 0.5377 
984.756, 0.5594 
985.042, 0.7078 
985.328, 0.5776 
985.614, 0.6907 
985.899, 0.6356 
986.185, 0.5875 
986.47, 0.6540 
986.756, 0.6630 
987.041, 0.5858 
987.327, 0.6790 
987.612, 0.6654 
987.897, 0.6954 
988.182, 0.5959 
988.468, 0.6258 
988.753, 0.6975 
989.038, 0.7422 
989.323, 0.8207 
989.607, 0.6134 
989.892, 0.5963 
990.177, 0.6972 
990.462, 0.6005 
990.746, 0.6516 
991.031, 0.7313 
991.315, 0.7596 
991.6, 0.7209 
991.884, 0.8150 
992.169, 0.8480 
992.453, 0.6690 
992.737, 0.8890 
993.021, 0.6524 
993.305, 0.8903 
993.59, 0.9685 
993.874, 0.7896 
994.157, 0.7680 
994.441, 0.8491 
994.725, 0.8943 
995.009, 0.8604 
995.293, 0.9318 
995.576, 0.6321 
995.86, 0.8621 
996.143, 0.9564 
996.427, 0.7914 
996.71, 0.8223 
996.993, 0.9995 
997.277, 0.7972 
997.56, 0.9414 
997.843, 0.9532 
998.126, 0.9782 
998.409, 0.9541 
998.692, 1.0234 
998.975, 0.9672 
999.258, 1.2930 
999.541, 1.0391 
999.823, 1.0046 
1000.106, 0.8523 
1000.388, 1.0299 
1000.671, 1.1338 
1000.954, 0.9499 
1001.236, 1.0458 
1001.518, 0.9436 
1001.801, 0.9646 
1002.083, 1.2568 
1002.365, 1.1434 
1002.647, 1.3843 
1002.929, 1.0980 
1003.211, 1.0674 
1003.493, 0.9485 
1003.775, 0.9781 
1004.057, 1.2074 
1004.338, 0.9413 
1004.62, 1.4299 
1004.902, 1.1688 
1005.183, 1.4178 
1005.465, 1.3222 
1005.746, 1.0703 
1006.028, 1.3475 
1006.309, 1.2786 
1006.59, 1.3354 
1006.871, 1.2746 
1007.153, 1.0583 
1007.434, 1.3390 
1007.715, 1.2011 
1007.996, 1.2147 
1008.277, 1.3203 
1008.557, 1.2311 
1008.838, 1.3948 
1009.119, 1.6017 
1009.4, 1.5011 
1009.68, 1.4726 
1009.961, 1.4336 
1010.241, 1.5711 
1010.522, 1.2779 
1010.802, 1.6237 
1011.082, 1.4900 
1011.362, 1.6122 
1011.643, 1.4446 
1011.923, 1.4261 
1012.203, 1.6297 
1012.483, 1.3270 
1012.763, 1.4195 
1013.042, 1.6837 
1013.322, 1.5812 
1013.602, 1.9577 
1013.882, 1.7289 
1014.161, 1.9435 
1014.441, 1.7790 
1014.72, 1.8372 
1015, 1.4128 
1015.279, 1.9260 
1015.558, 1.8007 
1015.838, 1.6798 
1016.117, 1.7621 
1016.396, 1.4793 
1016.675, 1.8398 
1016.954, 1.8889 
1017.233, 1.5216 
1017.512, 1.8190 
1017.791, 1.9719 
1018.07, 2.1670 
1018.348, 1.8348 
1018.627, 1.8338 
1018.905, 1.8397 
1019.184, 1.9130 
1019.462, 2.1881 
1019.741, 1.9511 
1020.019, 1.7897 
1020.297, 1.9518 
1020.576, 2.2600 
1020.854, 1.9743 
1021.132, 2.2084 
1021.41, 2.2073 
1021.688, 2.2062 
