Wavelength, W/m2 
691.377, 0.0101 
691.715, 0.0087 
692.052, 0.0089 
692.389, 0.0083 
692.726, 0.0074 
693.064, 0.0092 
693.401, 0.0087 
693.738, 0.0070 
694.075, 0.0084 
694.412, 0.0081 
694.749, 0.0068 
695.086, 0.0087 
695.423, 0.0088 
695.759, 0.0078 
696.096, 0.0083 
696.433, 0.0103 
696.769, 0.0091 
697.106, 0.0088 
697.443, 0.0075 
697.779, 0.0092 
698.116, 0.0104 
698.452, 0.0106 
698.788, 0.0091 
699.125, 0.0090 
699.461, 0.0079 
699.797, 0.0096 
700.133, 0.0104 
700.469, 0.0088 
700.805, 0.0101 
701.141, 0.0098 
701.477, 0.0084 
701.813, 0.0101 
702.149, 0.0106 
702.485, 0.0093 
702.82, 0.0078 
703.156, 0.0096 
703.492, 0.0074 
703.827, 0.0077 
704.163, 0.0082 
704.498, 0.0107 
704.834, 0.0101 
705.169, 0.0088 
705.505, 0.0097 
705.84, 0.0093 
706.175, 0.0101 
706.51, 0.0103 
706.845, 0.0099 
707.18, 0.0100 
707.515, 0.0107 
707.85, 0.0094 
708.185, 0.0103 
708.52, 0.0115 
708.855, 0.0115 
709.19, 0.0109 
709.525, 0.0086 
709.859, 0.0118 
710.194, 0.0116 
710.529, 0.0101 
710.863, 0.0098 
711.198, 0.0089 
711.532, 0.0110 
711.866, 0.0089 
712.201, 0.0120 
712.535, 0.0115 
712.869, 0.0124 
713.203, 0.0108 
713.537, 0.0119 
713.872, 0.0116 
714.206, 0.0105 
714.54, 0.0125 
714.873, 0.0103 
715.207, 0.0099 
715.541, 0.0118 
715.875, 0.0085 
716.209, 0.0111 
716.542, 0.0103 
716.876, 0.0110 
717.21, 0.0124 
717.543, 0.0119 
717.877, 0.0114 
718.21, 0.0116 
718.543, 0.0118 
718.877, 0.0108 
719.21, 0.0105 
719.543, 0.0117 
719.876, 0.0094 
720.209, 0.0116 
720.542, 0.0106 
720.875, 0.0105 
721.208, 0.0109 
721.541, 0.0110 
721.874, 0.0119 
722.207, 0.0116 
722.54, 0.0108 
722.872, 0.0100 
723.205, 0.0115 
723.538, 0.0105 
723.87, 0.0119 
724.203, 0.0125 
724.535, 0.0117 
724.868, 0.0118 
725.2, 0.0117 
725.532, 0.0137 
725.865, 0.0127 
726.197, 0.0128 
726.529, 0.0100 
726.861, 0.0118 
727.193, 0.0113 
727.525, 0.0099 
727.857, 0.0117 
728.189, 0.0109 
728.521, 0.0087 
728.853, 0.0134 
729.184, 0.0089 
729.516, 0.0161 
729.848, 0.0123 
730.179, 0.0133 
730.511, 0.0121 
730.842, 0.0118 
731.174, 0.0127 
731.505, 0.0111 
731.836, 0.0135 
732.168, 0.0117 
732.499, 0.0109 
732.83, 0.0121 
733.161, 0.0141 
733.492, 0.0121 
733.823, 0.0139 
734.154, 0.0140 
734.485, 0.0130 
734.816, 0.0131 
735.147, 0.0152 
735.478, 0.0119 
735.808, 0.0120 
736.139, 0.0135 
736.47, 0.0129 
736.8, 0.0116 
737.131, 0.0126 
737.461, 0.0117 
737.792, 0.0134 
738.122, 0.0136 
738.452, 0.0113 
738.782, 0.0109 
739.113, 0.0088 
739.443, 0.0126 
739.773, 0.0134 
740.103, 0.0146 
740.433, 0.0125 
740.763, 0.0130 
741.093, 0.0132 
741.423, 0.0131 
741.752, 0.0114 
742.082, 0.0117 
742.412, 0.0129 
742.742, 0.0125 
743.071, 0.0131 
743.401, 0.0132 
743.73, 0.0134 
744.06, 0.0133 
744.389, 0.0140 
744.718, 0.0109 
745.048, 0.0142 
745.377, 0.0153 
745.706, 0.0139 
746.035, 0.0116 
746.364, 0.0137 
746.693, 0.0129 
747.022, 0.0115 
747.351, 0.0129 
747.68, 0.0134 
748.009, 0.0145 
748.338, 0.0148 
748.666, 0.0127 
748.995, 0.0148 
749.323, 0.0157 
749.652, 0.0138 
749.981, 0.0149 
750.309, 0.0148 
750.637, 0.0135 
750.966, 0.0124 
751.294, 0.0130 
751.622, 0.0142 
751.95, 0.0139 
752.279, 0.0144 
752.607, 0.0158 
752.935, 0.0163 
753.263, 0.0173 
753.591, 0.0128 
753.919, 0.0131 
754.246, 0.0132 
754.574, 0.0141 
754.902, 0.0148 
755.23, 0.0140 
755.557, 0.0170 
755.885, 0.0165 
756.212, 0.0120 
756.54, 0.0148 
756.867, 0.0156 
757.195, 0.0146 
757.522, 0.0131 
757.849, 0.0118 
758.176, 0.0151 
758.503, 0.0147 
758.831, 0.0121 
759.158, 0.0137 
759.485, 0.0146 
759.812, 0.0153 
760.138, 0.0153 
760.465, 0.0140 
760.792, 0.0139 
761.119, 0.0156 
761.446, 0.0130 
761.772, 0.0151 
762.099, 0.0173 
762.425, 0.0160 
762.752, 0.0145 
763.078, 0.0145 
763.405, 0.0152 
763.731, 0.0146 
764.057, 0.0157 
764.383, 0.0137 
764.71, 0.0196 
765.036, 0.0159 
765.362, 0.0178 
765.688, 0.0188 
766.014, 0.0181 
766.34, 0.0163 
766.665, 0.0161 
766.991, 0.0170 
767.317, 0.0161 
767.643, 0.0183 
767.968, 0.0153 
768.294, 0.0189 
768.619, 0.0178 
768.945, 0.0133 
769.27, 0.0147 
769.596, 0.0198 
769.921, 0.0148 
770.246, 0.0183 
770.572, 0.0162 
770.897, 0.0167 
771.222, 0.0187 
771.547, 0.0182 
771.872, 0.0166 
772.197, 0.0183 
772.522, 0.0182 
772.847, 0.0178 
773.171, 0.0153 
773.496, 0.0163 
773.821, 0.0147 
774.146, 0.0111 
774.47, 0.0159 
774.795, 0.0173 
775.119, 0.0155 
775.444, 0.0195 
775.768, 0.0164 
776.092, 0.0167 
776.417, 0.0197 
776.741, 0.0217 
777.065, 0.0135 
777.389, 0.0176 
777.713, 0.0178 
778.037, 0.0152 
778.361, 0.0205 
778.685, 0.0218 
779.009, 0.0177 
779.333, 0.0163 
779.657, 0.0203 
779.98, 0.0202 
780.304, 0.0171 
780.627, 0.0231 
780.951, 0.0188 
781.274, 0.0175 
781.598, 0.0217 
781.921, 0.0190 
782.245, 0.0205 
782.568, 0.0186 
782.891, 0.0235 
783.214, 0.0207 
783.537, 0.0193 
783.861, 0.0186 
784.184, 0.0205 
784.506, 0.0180 
784.829, 0.0166 
785.152, 0.0174 
785.475, 0.0215 
785.798, 0.0166 
786.12, 0.0237 
786.443, 0.0197 
786.766, 0.0204 
787.088, 0.0194 
787.411, 0.0179 
787.733, 0.0186 
788.056, 0.0187 
788.378, 0.0193 
788.7, 0.0196 
789.022, 0.0219 
